,value,metric,type
661,188.0119468872398,ade,ml
662,235.50426219275082,ade,ml
663,225.52178402114438,ade,ml
664,253.9916430316869,ade,ml
665,259.6310827970977,ade,ml
666,380.80314259986,ade,ml
667,275.9987274054818,ade,ml
668,168.03797337961373,ade,ml
669,167.73293660655398,ade,ml
670,507.79789754661215,ade,ml
671,216.83969538221837,ade,ml
672,109.468032503582,ade,ml
673,137.605612381513,ade,ml
674,298.06206646902996,ade,ml
675,306.30727844333734,ade,ml
676,508.4245271115736,ade,ml
677,498.68327706456057,ade,ml
678,313.5331165605942,ade,ml
679,468.4348516459955,ade,ml
680,0.12855971859306467,ade,ml
681,107.33242886531993,ade,ml
682,182.70319297582736,ade,ml
683,55.25158600196017,ade,ml
684,186.43601601383796,ade,ml
685,55.83066644753533,ade,ml
686,41.01476705919005,ade,ml
687,32.90672587259101,ade,ml
688,85.46097369625096,ade,ml
689,186.68080731560988,ade,ml
690,29.538203476224314,ade,ml
691,106.26931173895656,ade,ml
692,145.94913465549845,ade,ml
693,73.22537516374456,ade,ml
694,72.83434702709116,ade,ml
695,63.62387232480359,ade,ml
696,94.88159635427606,ade,ml
697,109.60172108396199,ade,ml
698,30.980792504403137,ade,ml
699,62.3209927480302,ade,ml
700,30.980805307085973,ade,ml
701,148.78829187691892,ade,ml
702,107.3324305931284,ade,ml
703,182.70316635412624,ade,ml
704,55.251587223471425,ade,ml
705,186.43598886998234,ade,ml
706,29.53820323520569,ade,ml
707,41.01476906447103,ade,ml
708,32.906739870033825,ade,ml
709,85.4609771067195,ade,ml
710,55.8306598145036,ade,ml
711,62.320987798606076,ade,ml
712,106.26931284004037,ade,ml
713,145.9491368530964,ade,ml
714,73.22537049895293,ade,ml
715,72.83434117737306,ade,ml
716,63.62388387778824,ade,ml
717,94.88157838135493,ade,ml
718,109.60173556468281,ade,ml
719,186.68079021727195,ade,ml
720,109.60171247247685,ade,ml
721,153.36241216774818,ade,ml
722,148.78829333453703,ade,ml
723,107.33242979082394,ade,ml
724,182.7031684278396,ade,ml
725,55.251585919042945,ade,ml
726,55.830657244001465,ade,ml
727,29.538209288620806,ade,ml
728,41.0147716852507,ade,ml
729,32.90674178749507,ade,ml
730,186.43600128332034,ade,ml
731,186.68079194658705,ade,ml
732,62.32098515349944,ade,ml
733,106.2693088827873,ade,ml
734,145.94913732330133,ade,ml
735,73.22537149672148,ade,ml
736,72.83434055951078,ade,ml
737,63.62388309226097,ade,ml
738,94.88158092228424,ade,ml
739,85.46097332789792,ade,ml
740,94.88158225740547,ade,ml
741,58.71069727981068,ade,ml
742,153.36240910406357,ade,ml
743,148.78828923227303,ade,ml
744,107.33243093346074,ade,ml
745,182.70318407040352,ade,ml
746,186.43600546428274,ade,ml
747,55.830656737488674,ade,ml
748,29.538207480498567,ade,ml
749,41.01477683111087,ade,ml
750,55.25158599526272,ade,ml
751,85.46097425091334,ade,ml
752,186.68077634732342,ade,ml
753,62.32098423026017,ade,ml
754,106.26931057569563,ade,ml
755,145.9491390767863,ade,ml
756,73.22537063613187,ade,ml
757,72.83433927850432,ade,ml
