,value,metric,type
809,20.0,kde,z_mode
810,20.0,kde,z_mode
811,20.0,kde,z_mode
812,20.0,kde,z_mode
813,20.0,kde,z_mode
814,20.0,kde,z_mode
815,20.0,kde,z_mode
816,20.0,kde,z_mode
817,20.0,kde,z_mode
818,20.0,kde,z_mode
819,20.0,kde,z_mode
820,20.0,kde,z_mode
821,20.0,kde,z_mode
822,20.0,kde,z_mode
823,20.0,kde,z_mode
824,20.0,kde,z_mode
825,20.0,kde,z_mode
826,20.0,kde,z_mode
827,20.0,kde,z_mode
828,20.0,kde,z_mode
829,20.0,kde,z_mode
830,20.0,kde,z_mode
831,20.0,kde,z_mode
832,20.0,kde,z_mode
833,20.0,kde,z_mode
834,20.0,kde,z_mode
835,20.0,kde,z_mode
836,20.0,kde,z_mode
837,20.0,kde,z_mode
838,20.0,kde,z_mode
839,20.0,kde,z_mode
840,20.0,kde,z_mode
841,20.0,kde,z_mode
842,20.0,kde,z_mode
843,20.0,kde,z_mode
844,20.0,kde,z_mode
845,20.0,kde,z_mode
846,20.0,kde,z_mode
847,20.0,kde,z_mode
848,20.0,kde,z_mode
849,20.0,kde,z_mode
850,20.0,kde,z_mode
851,20.0,kde,z_mode
852,20.0,kde,z_mode
853,20.0,kde,z_mode
854,20.0,kde,z_mode
855,20.0,kde,z_mode
856,20.0,kde,z_mode
857,20.0,kde,z_mode
858,20.0,kde,z_mode
859,20.0,kde,z_mode
860,20.0,kde,z_mode
861,20.0,kde,z_mode
862,20.0,kde,z_mode
863,20.0,kde,z_mode
864,20.0,kde,z_mode
865,20.0,kde,z_mode
866,20.0,kde,z_mode
867,20.0,kde,z_mode
868,20.0,kde,z_mode
869,20.0,kde,z_mode
870,20.0,kde,z_mode
871,20.0,kde,z_mode
872,20.0,kde,z_mode
873,20.0,kde,z_mode
874,20.0,kde,z_mode
875,20.0,kde,z_mode
876,20.0,kde,z_mode
877,20.0,kde,z_mode
878,20.0,kde,z_mode
879,20.0,kde,z_mode
